text,is_desc
"A. salicina, A. Sentis, A. stenophylla, A. subporosa, Aciphylla glacialis, Actinotus Helianthi, Aegiceras majus, Agrostis Muelleri, A. Solandri, Aira cespitosa, Albizzia basaltica, Alchemilla vulgaris, Aleurites triloba, Alstonia constricta, Amphipogon strictus, Andropogon annulatus, _A. Australis, A. bombycinus, A. erianthoides, A. exaltatus, A. falcatus, A. filipendulinus, A. Gryllos, A. montanus, A. Nardus, A. pertusus, A. procerus, A. refractus, A. sericeus, Angophora intermedia, A.
lanceolata, A. subvelutina, Anthistiria avenacea, A. ciliata,* A. membranacea, Apium prostratum, Aponogeton crispus, Araucaria Bidwilli,* A. Cunninghami,* Aristolochia Indica, Arundinella Nepalensis, Astrebla pectinata,* A. triticoides,* Atalantia glauca, Atriplex cinereum, A. erystallinum, A. halimoides,* A. leptocarpum, A. Muelleri, A.
nummularium,* A. semibaccatum, A. spongiosum,* A. stipitatum, A.
vesivarium,* Avicennia officinalis, Backhousia citriodora, Bacularia ‘monostachya, Barbarea vulgaris, Baloghia lucida, Brachychiton acerifolius, B. populneus, Cakile maritima, Callitris calearata, C. columellaris, C. Endlicherii, C. Macleayana, C. Parlatorei, C. verrucosa, Carex ‘pumila, Carissa Brownii, Cassia artemisioides, Casuarina Cunninghami, C. distyla, C. equisetifolia, C. glauca, C. quadrivalvis, C. suberosa, C.
torulosa, Cedrela Australis,* Ceratopetalum apetalum, Chenopodium -auricomum,* C. nitrariaceum, Chinonachne cyathopoda, Chloris scariosa, C. truncata, Citrus Australasica, C. Planchoni, Claytonia polyandra, Colocasia esculenta,* C. Indica, Corchorus acutangulus, C. Cunninghami, C. olitorious,* Cordyline terminalis, Crotolaria juncea,* C. retusa, - Cudrania Javanensis, Cyathea medullaris, Cycas angulata, C. Normanbyana, Cynodon Dactylon,* Cyperus textilis, Dacrydium Franklini, Dammara robusta,* Danthonia bipartita, D. nervosa, D. penicillata,* D. robusta, Dicksonia Billardieri, Dioscorea bulbifera, D. transversa, Distichlis maritima, Drimys aromatica, Duboisia Hopwoodii, D. myopo‘roides, Dysoxylon Fraseri, D. Lesserti, D. Muelleri, Ectrosia Gulliverii, Ebrharta stipoides,* Embothrium Wickhami, Encephalartos Denisonii, E. spiralis, Eragrostis Brownii,*. E. falcata, Eremophila longifolia, Eriachne ovata, Erianthus fulvus, Eriochloa polystachya, Eucalyptus alba, E. alpina, E. amygdalina,* E. -Baileyana, E. botryoides,* E.
eapitellata, E. citriodora,* E. coccifera, E. cordata, E. corymbosa,”",0
"E. Howittiana,* E. largiflorens,* E. leptophleba, E. Leucoxylon,* E, longifolia,* E. macrorrhyneha,* E. maculata,* E. melanophloia, E.
melliodora,* E. microcorys,* E. microtheca,* E. miniata, E. Muelleriana, E. obliqua,* E. ochrophloia, E. oleosa, E. paniculata, E. pauciflora, E. phenicea, E. pilularis,* E. Planchoniana, KE. platyphylla, E. sae ee anthema,* E. populifolia, E. punctata,* E. Raveretiana,* E. resinifera,*",0
"RIED IMOVUS SP ~ t= 22 abuses leit Musa sp. (banana) __------___A ee] PAVERS SA Pa.
ORD IDCAGIS De cnt. £2 dase Unknown leahst 2099.) |. 09001 pS, ae a he SYS EE Md.
Hypomyces terrestris? ...__..-------- Mausaspa (banang)o =. —--...- Dieceles 28 ee Pa.
OR OT OSP 2-5 k= be os ee TA CUS) SY) zie de ee UNS he a De | oar (Sees ene etek Do.
QWorSMIUs SPstrasetsees cL Banand debrisse) 22... i _ 4 pid ep 1S Dye a Bh Do.
AVIGU MOMMY COLES 62 Stabs Saou ee WViqsaysi)s (DANANA)e.- ---- 22 - by | Saal Ree | fs Fo Md.
1D a Pee eee a eer eee eee deer Gas BOIS DOT ese 3 ae | are ae Oa (a) Pa.",0
"Bactrocera cucurbitae (melon fly) --__Cucumis: sativas (cucumber) ___}.22bivoe|_0. 22 Micaelbe Do.* Bruchus sp. (Bruchidae) ----___._-.- Prosopis chilensisune.2_ 128i sa2k leh), Sebel fe ee Petre io: ny Yess RP 8 eS Sa ee Le coe GO: c= ORAL ool doe 1 Ng Sah nts el Le D.C Caryedon fuscus (Bruchidae) -_----.- Cascara sagrada (caseara) ..----}---- 1 yay eee Calif.* iD PAPERS AD GRE Nee Saat HRS SSRIS OE Tamarindus indica (tamarind) |____]__-_ BDU lari [eee Do.* Cena by Cid 2 we dee Aleurites: moluceana. (kukui-_|..--| 1. |2--.|2.--]-.-2 Do.* ; nut).",0
"WOOL Boden Pett Set SE Mangifera indica (mango) --.--|_.--}_-__i ythilsccelied Do.* Ceroplastes rubens (Ceccidae) -_.---- eH TIGl tat ot pene ee he Ae ee DU (eae /eboa da Hoe Ceroplastes sp. (Coccidae) --.-2 _.--_Pabst eee Cie blopo sea Le. aro.
Chelisoches morio (earwig) ---_------- Ananas sativus (pineapple)___-| 2 |__--]__-- je | 8 i Dae Coccus acuminatus (Coccidae) -----. ea florida (Cape-jas|----|---- Die a5 pee Do:* Coccus elongatus (Coccidae)..__.---- vicalvote Sp) (Copperleaf) 25 ei}L.. feta Dk: “alee Do.*",0
"Common Names: Name, Name amarillo, Name blanco, Name bobo, Name bombo, Name cola de pato, Name de Guinea, Name morado, Name negro, Name pelado (Cuba), Name, Name amarillo, Name blanco, Name del monte jujador, Name de monte pujador, Yam blanco, Yame blanco, Yame de gallina (Dominican Republic), Igname bombarde, Igname caracol, Igname frangaise, Yam, Yame (Haiti), Greater yam, Water Yam (Jamaica), Name de agua, Name de mina (Puerto Rico), Native yam, Water yam, White yam (Virgin Islands).",0
"Rhynchospora colorata (L.) H. Pfeiff.
Rhynchospora divergens Chapm. ex M.A. Curtis Rhynchospora elliottii A. Dietr.
Rhynchospora floridensis (Britton) H. Pfeiff.
Rhynchospora holoschoenoides (Rich.) Herter Rhynchospora lindeniana Griseb.
Rhynchospora microcarpa Baldwin ex A. Gray Rhynchospora odorata C. Wright ex Griseb.
Rhynchospora perplexa Britton ex Small Rhynchospora tenuis Link subsp. tenuis Rhynchospora tracyi Britton",0
"Eleocharis geniculata (L.) Roem. & Schult.
Eleocharis interstincta (Vahl) Roem. & Schult.
Eleocharis liogieri T. Koyama Eleocharis microlepis (Griseb.) D.A. Simpson Eleocharis minima Kunth var. minima Eleocharis montana (Kunth) Roem. & Schult.
Eleocharis mutata (L.) Roem. & Schult.
Eleocharis nigrescens (Nees) Steud.
Eleocharis pachystyla (C. Wright) C.B. Clarke Eleocharis radicans (A. Dietr.) Kunth Eleocharis retroflexa (Poir.) Urb. subsp. retroflexa Eleocharis rostellata (Torr.) Torr.
Eleocharis tiarata Gomez-Laur.
Fimbristylis complanata (Retz.) Link Fimbristylis cymosa R. Br.
Fimbristylis dichotoma (L.) Vahl subsp. dichotoma Fimbristylis ferruginea (L.) Vahl Fimbristylis littoralis Gaudich.
Fimbristylis spadicea (L.) Vahl Fuirena umbellata Rottb.",0
"Rhynchospora barbata (Vahl) Kunth Rhynchospora berteroi (Spreng.) C.B. Clarke Rhynchospora brachychaeta C. Wright Rhynchospora brevirostris Griseb.
Rhynchospora cacuminicola Gale Rhynchospora ciliata (G. Mey.) Kuk.
Rhynchospora colorata (L.) H. Pfeiff.
Rhynchospora corymbosa (L.) Britton Rhynchospora cubensis A. Rich.
Rhynchospora domingensis Urb.
Rhynchospora exaltata Kunth Rhynchospora eximia (Nees) Boeckeler Rhynchospora fascicularis (Michx.) Vahl var. fascicularis Rhynchospora filiformis Vahl] Rhynchospora fuertesii Urb.
Rhynchospora galeana Naczi, W.M. Knapp, & Gerry Moore Rhynchospora hirsuta (Vahl) Vahl Rhynchospora holoschoenoides (Rich.) Herter Rhynchospora lindeniana Griseb.
Rhynchospora mexicana (Liebm.) Steud.
Rhynchospora microcarpa Baldwin ex A. Gray Rhynchospora miliacea (Lam.) A. Gray Rhynchospora nervosa (Vahl) Boeckeler Rhynchospora nitens (Vahl) A. Gray Rhynchospora perplexa Britton ex Small Rhynchospora pusilla Chapm. ex M.A. Curtis Rhynchospora racemosa C. Wright Rhynchospora radicans (Schltdl. & Cham.) H. Pfeiff. subsp.
microcephala (Bertero ex Spreng.) W.W. Thomas Rhynchospora rariflora (Michx.) Elliott Rhynchospora recognita (Gale) Kral Rhynchospora rugosa (Vahl) Gale Rhynchospora simplex (Kuk.) Kiik.
Rhynchospora stenophylloidea (Kiik.) Gale Rhynchospora tenerrima Nees ex Spreng.",0
"Small) Gale Rhynchospora holoschoenoides (Rich.) Herter Rhynchospora jamaicensis Britton Rhynchospora lindeniana Griseb.
Rhynchospora longiflora C. Presl Rhynchospora marisculus Lindl. & Nees Rhynchospora microcephala (Britton) Britton Rhynchospora miliacea (Lam.) A. Gray Rhynchospora nervosa (Vahl) Boeckeler Rhynchospora odorata C. Wright ex Griseb.
Rhynchospora perplexa Britton ex Small Rhynchospora polyphylla (Vahl) Vahl Rhynchospora pusilla Chapm. ex M.A. Curtis Rhynchospora racemosa C. Wright Rhynchospora radicans (Schltdl. & Cham.) H. Pfeiff. subsp.
microcephala (Bertero ex Spreng.) W.W. Thomas Rhynchospora rariflora (Michx.) Elliott Rhynchospora recognita (Gale) Kral Rhynchospora rugosa (Vahl) Gale Rhynchospora tenerrima Nees ex Spreng.
Rhynchospora uniflora Boeckeler Schoenoplectus americanus (Pers.) Volkart ex Schinz & Keller Schoenoplectus validus (Vahl) A. Love & D. Love Schoenus nigricans L. var. nigricans Scleria ciliata Michx. var. ciliata Scleria ciliata Michx. var. elliottii (Chapm.) Fernald Scleria eggersiana Boeckeler Scleria gaertneri Raddi Scleria georgiana Core Scleria hirtella Sw. subsp. hirtella Scleria lacustris C. Wright Scleria latifolia Sw.",0
"DIOSCOREA and sometimes bearing tubers in the axils: lvs. broad, ribbed and netted-veined, petiolate, alternate or opposite, sometimes compound: fis. dicecious, small; calyx 6-parted; anthers 6; styles 3; ovary 3-loculed and calyx adherent to it: fr. a 3-winged caps.; seeds winged.— The great subterranean tubers of some species are eaten in the manner of potatoes. Some of the kinds have handsome colored foliage and are good glasshouse subjects.
Numbers of species are more or less cult. in different warm countries (see, for example, Paillieux & Bois, “Le Potager d’un Curieux,” and for Japanese species Georgeson, A.G. 13:80); but it is not known that many of them have appeared in the U. 8. The tuberbearing species need to be worked over thoroughly from living plants. For an inquiry into the prehistoric cult. of dioscoreas in Amer., see Gray & Trumbull, Amer. Journ. Sci. 25:250.",0
"alata, Linn. Fig. 1269. St. 4-winged or angular: lvs.
opposite, cordate-oblong, or cordate-ovate, with a deep, basal sinus, glabrous, devoid of pellucid dots, 7-nerved (sometimes 9-nerved), with the outer pair united: staminate spikes compound, special ones whorled, short, flexuose; pistillate spikes simple; fls.
distant, anthers subglobose, about as long as the filament: caps. leathery, elliptical. India and the South Sea Isls.—Widely cult. in the tropics under many vernacular names. Tubers reach a length of 6-8 ft., and sometimes weigh 100 lbs.; edible. The roots continue to grow for years. Variable.",1
"York, and send up handsome tall twining shoots in the spring. The plant bears little tubers in the lf.-axils, and these are usually planted to produce the cinnamon vine; but it is not until the second year that plants grown from these tubercles pro1269. Dioscorea alata, showing foliage (14) and a small tuber.",0
"DIOSCOREA 1013 duce the large or full-grown yams. A form with short and potato-like tubers is D. Decaisnedna, Carr.
(R.H. 1865:110).—A vine widely cult. since 1910 under the name “air potato” or “giant yam vine” has large potato-shaped bitter tubers. Its identity is m doubt. It is not D. divaricata, under which name it was intro. from Hawaii, nor D. bulbifera, which has angular and edible aérial tubers. In order to distin1270. Air potato.—Aerial tuber of Dioscorea bulbifera. (x 14) guish it from the latter, it has recently been called the “Hawaiian bitter yam.’’ The yampi is apparently a form of D. alata. This and other forms of this species are grown in Fla. and La., for the excellent edible tubers, which compare favorably with the potato.",0
"bulbifera, Linn. Ark Porato. Fig. 1270. Tallclimbing: lvs. alternate, cordate-ovate and cuspidate, 7-9-nerved, the stalks longer than the blade: fis. in long, lax, drooping, axillary racemes. Trop. Asia.
G.C. III. 52:313—Somewhat cult. S. as an oddity and for the very large angular axillary tubers (which vary greatly in size and shape). These tubers sometimes weigh several pounds. They are palatable and potato-like in flavor. The root-tubers are usually small or even none.",0
"D. villdsa, Linn., a native dioscorea, is offered. Bartlett has recently worked over the species native to the U. 8. (Bull. 189, Bur. Pl. Ind., U. 8. Dept. of Agric., 1910) and has recognized 5 species in the material formerly passing as D. villosa; and the name villosa itself he finds to be untenable because of the confusion attending it (a similar case lies with D. sativa, Linn., a name applied to oriental species). The 5 species are as follows: D. quaternata, Gmel. Rhizomes stout, 2sin. diam., straight or forked, with few or no lateral branches: sts. 3-8 ft. long, rigid and erect at base but requiring support above: lvs. mostly 5 and 6 at a node, alternate above, cordate, repand, green on both sides, glabrous: staminate fls. panicled, the clusters solitary in the axils; pistillate fis. few in the cluster: fr. variable, 3s-1 4 in. long. Woods and banks, N.C.
to Fla., La., Mo. and Ark.—D. glaiica, Muhl. Rhizomes 2¢in. or more diam., often forked and with many short lateral branches (the source of the drug “‘dioscorea”’): st. 3-10 ft. long, rigid and erect at base but requiring support above: lvs. in whorls of 5-7, the upper ones alternate, larger than in D. quaternata and less or not at all repand glabrous or hirtellous, glaucous at maturity: staminate infl. solitary in all axils, paniculate; pistillate infl.
few-fid.: fr. to 114 in. long. Pa. southward along the mts. to S. C. and west to E. Mo.—D. paniculata, Michx. Rhizomes long and slender, simple or rarely forked, less than 3in. diam., with a few short thinner laterals: st. 3-14 ft., flexuose, glabrous: lvs. all alternate or nearly so, pubescent beneath: staminate infl. solitary in the upper axils; pistillate infl. densely many-fruited: fr. less than lin. var. glabrifolia, Bartlett, has glabrous lvs. Mass. to Minn., south to Texas in the middle region.—D. hirticailis, Bartlett.
Rhizome less than 3in. diam., simple or rarely forked, nearly",1
